2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.400000043213367462e-02,-2.000000141561031342e-02,1.800000108778476715e-02,-1.600000075995922089e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.400000043213367462e-02,-2.000000141561031342e-02,1.800000108778476715e-02,-1.600000075995922089e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.400000043213367462e-02,-2.000000141561031342e-02,1.800000108778476715e-02,-1.600000075995922089e-02
2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,-4.000000189989805222e-03,-1.600000075995922089e-02,1.400000043213367462e-02,2.000000094994902611e-03
2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,-4.000000189989805222e-03,-1.600000075995922089e-02,1.400000043213367462e-02,2.000000094994902611e-03
2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,-4.000000189989805222e-03,-1.600000075995922089e-02,1.400000043213367462e-02,2.000000094994902611e-03
2.180000096559524536e-01,2.600000202655792236e-01,2.180000096559524536e-01,2.600000202655792236e-01,0.000000000000000000e+00,-3.400000184774398804e-02,3.200000151991844177e-02,-2.000000094994902611e-03
2.180000096559524536e-01,2.600000202655792236e-01,2.180000096559524536e-01,2.600000202655792236e-01,0.000000000000000000e+00,-3.400000184774398804e-02,3.200000151991844177e-02,-2.000000094994902611e-03
2.180000096559524536e-01,2.600000202655792236e-01,2.180000096559524536e-01,2.600000202655792236e-01,0.000000000000000000e+00,-3.400000184774398804e-02,3.200000151991844177e-02,-2.000000094994902611e-03
2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,1.600000075995922089e-02,-2.200000174343585968e-02,2.000000141561031342e-02,-1.800000108778476715e-02
2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,1.600000075995922089e-02,-2.200000174343585968e-02,2.000000141561031342e-02,-1.800000108778476715e-02
2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,1.600000075995922089e-02,-2.200000174343585968e-02,2.000000141561031342e-02,-1.800000108778476715e-02
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,-6.000000052154064178e-03,1.000000070780515671e-02,-1.200000010430812836e-02,4.000000189989805222e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,-6.000000052154064178e-03,1.000000070780515671e-02,-1.200000010430812836e-02,4.000000189989805222e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,-6.000000052154064178e-03,1.000000070780515671e-02,-1.200000010430812836e-02,4.000000189989805222e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,-6.000000052154064178e-03,1.000000070780515671e-02,-1.200000010430812836e-02,4.000000189989805222e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,6.000000052154064178e-03,-2.000000094994902611e-03,0.000000000000000000e+00,-8.000000379979610443e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,6.000000052154064178e-03,-2.000000094994902611e-03,0.000000000000000000e+00,-8.000000379979610443e-03
2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,6.000000052154064178e-03,-2.000000094994902611e-03,0.000000000000000000e+00,-8.000000379979610443e-03
2.220000177621841431e-01,2.560000121593475342e-01,2.220000177621841431e-01,2.560000121593475342e-01,-2.000000094994902611e-03,-1.400000043213367462e-02,1.200000010430812836e-02,0.000000000000000000e+00
2.220000177621841431e-01,2.560000121593475342e-01,2.220000177621841431e-01,2.560000121593475342e-01,-2.000000094994902611e-03,-1.400000043213367462e-02,1.200000010430812836e-02,0.000000000000000000e+00
2.220000177621841431e-01,2.560000121593475342e-01,2.220000177621841431e-01,2.560000121593475342e-01,-2.000000094994902611e-03,-1.400000043213367462e-02,1.200000010430812836e-02,0.000000000000000000e+00
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,6.000000052154064178e-03,-4.000000189989805222e-03,2.000000094994902611e-03,-8.000000379979610443e-03
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,6.000000052154064178e-03,-4.000000189989805222e-03,2.000000094994902611e-03,-8.000000379979610443e-03
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,6.000000052154064178e-03,-4.000000189989805222e-03,2.000000094994902611e-03,-8.000000379979610443e-03
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,8.000000379979610443e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-1.000000070780515671e-02
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,8.000000379979610443e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-1.000000070780515671e-02
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,8.000000379979610443e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-1.000000070780515671e-02
2.480000108480453491e-01,2.300000041723251343e-01,2.480000108480453491e-01,2.300000041723251343e-01,-4.000000189989805222e-03,-2.600000053644180298e-02,2.400000020861625671e-02,2.000000094994902611e-03
2.480000108480453491e-01,2.300000041723251343e-01,2.480000108480453491e-01,2.300000041723251343e-01,-4.000000189989805222e-03,-2.600000053644180298e-02,2.400000020861625671e-02,2.000000094994902611e-03
2.480000108480453491e-01,2.300000041723251343e-01,2.480000108480453491e-01,2.300000041723251343e-01,-4.000000189989805222e-03,-2.600000053644180298e-02,2.400000020861625671e-02,2.000000094994902611e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-2.000000141561031342e-02,1.800000108778476715e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-2.000000141561031342e-02,1.800000108778476715e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-2.000000141561031342e-02,1.800000108778476715e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-2.000000141561031342e-02,1.800000108778476715e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.200000174343585968e-02,-8.000000379979610443e-03,6.000000052154064178e-03,-2.400000020861625671e-02
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,2.200000174343585968e-02,-8.000000379979610443e-03,6.000000052154064178e-03,-2.400000020861625671e-02
2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,0.000000000000000000e+00,-2.200000174343585968e-02,2.000000141561031342e-02,-2.000000094994902611e-03
2.620000243186950684e-01,2.160000056028366089e-01,2.620000243186950684e-01,2.160000056028366089e-01,-1.000000070780515671e-02,-1.200000010430812836e-02,1.000000070780515671e-02,8.000000379979610443e-03
2.620000243186950684e-01,2.160000056028366089e-01,2.620000243186950684e-01,2.160000056028366089e-01,-1.000000070780515671e-02,-1.200000010430812836e-02,1.000000070780515671e-02,8.000000379979610443e-03
2.620000243186950684e-01,2.160000056028366089e-01,2.620000243186950684e-01,2.160000056028366089e-01,-1.000000070780515671e-02,-1.200000010430812836e-02,1.000000070780515671e-02,8.000000379979610443e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-1.800000108778476715e-02,1.600000075995922089e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-1.800000108778476715e-02,1.600000075995922089e-02,4.000000189989805222e-03
2.360000163316726685e-01,2.420000135898590088e-01,2.360000163316726685e-01,2.420000135898590088e-01,-6.000000052154064178e-03,-1.800000108778476715e-02,1.600000075995922089e-02,4.000000189989805222e-03
2.240000069141387939e-01,2.540000081062316895e-01,2.240000069141387939e-01,2.540000081062316895e-01,4.000000189989805222e-03,-1.400000043213367462e-02,1.200000010430812836e-02,-6.000000052154064178e-03
2.240000069141387939e-01,2.540000081062316895e-01,2.240000069141387939e-01,2.540000081062316895e-01,4.000000189989805222e-03,-1.400000043213367462e-02,1.200000010430812836e-02,-6.000000052154064178e-03
2.240000069141387939e-01,2.540000081062316895e-01,2.240000069141387939e-01,2.540000081062316895e-01,4.000000189989805222e-03,-1.400000043213367462e-02,1.200000010430812836e-02,-6.000000052154064178e-03
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,-2.000000094994902611e-03,-1.800000108778476715e-02,1.600000075995922089e-02,0.000000000000000000e+00
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,-2.000000094994902611e-03,-1.800000108778476715e-02,1.600000075995922089e-02,0.000000000000000000e+00
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,-2.000000094994902611e-03,-1.800000108778476715e-02,1.600000075995922089e-02,0.000000000000000000e+00
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.200000010430812836e-02,-1.800000108778476715e-02,1.600000075995922089e-02,-1.400000043213367462e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.200000010430812836e-02,-1.800000108778476715e-02,1.600000075995922089e-02,-1.400000043213367462e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.200000010430812836e-02,-1.800000108778476715e-02,1.600000075995922089e-02,-1.400000043213367462e-02
2.280000150203704834e-01,2.500000000000000000e-01,2.280000150203704834e-01,2.500000000000000000e-01,-1.400000043213367462e-02,-8.000000379979610443e-03,6.000000052154064178e-03,1.200000010430812836e-02
2.280000150203704834e-01,2.500000000000000000e-01,2.280000150203704834e-01,2.500000000000000000e-01,-1.400000043213367462e-02,-8.000000379979610443e-03,6.000000052154064178e-03,1.200000010430812836e-02
2.280000150203704834e-01,2.500000000000000000e-01,2.280000150203704834e-01,2.500000000000000000e-01,-1.400000043213367462e-02,-8.000000379979610443e-03,6.000000052154064178e-03,1.200000010430812836e-02
2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,1.400000043213367462e-02,2.400000020861625671e-02,-2.600000053644180298e-02,-1.600000075995922089e-02
2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,1.400000043213367462e-02,2.400000020861625671e-02,-2.600000053644180298e-02,-1.600000075995922089e-02
2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,1.400000043213367462e-02,2.400000020861625671e-02,-2.600000053644180298e-02,-1.600000075995922089e-02
2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,1.400000043213367462e-02,2.400000020861625671e-02,-2.600000053644180298e-02,-1.600000075995922089e-02
2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.000000141561031342e-02,3.200000151991844177e-02,-3.400000184774398804e-02,-2.200000174343585968e-02
2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.000000141561031342e-02,3.200000151991844177e-02,-3.400000184774398804e-02,-2.200000174343585968e-02
2.340000122785568237e-01,2.440000176429748535e-01,2.340000122785568237e-01,2.440000176429748535e-01,2.000000141561031342e-02,3.200000151991844177e-02,-3.400000184774398804e-02,-2.200000174343585968e-02
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.400000020861625671e-02,5.600000172853469849e-02,-5.800000205636024475e-02,-2.600000053644180298e-02
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.400000020861625671e-02,5.600000172853469849e-02,-5.800000205636024475e-02,-2.600000053644180298e-02
2.460000067949295044e-01,2.320000082254409790e-01,2.460000067949295044e-01,2.320000082254409790e-01,2.400000020861625671e-02,5.600000172853469849e-02,-5.800000205636024475e-02,-2.600000053644180298e-02
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,4.200000315904617310e-02,3.800000250339508057e-02,-4.000000283122062683e-02,-4.400000348687171936e-02
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,4.200000315904617310e-02,3.800000250339508057e-02,-4.000000283122062683e-02,-4.400000348687171936e-02
2.520000040531158447e-01,2.260000109672546387e-01,2.520000040531158447e-01,2.260000109672546387e-01,4.200000315904617310e-02,3.800000250339508057e-02,-4.000000283122062683e-02,-4.400000348687171936e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.800000108778476715e-02,5.400000140070915222e-02,-5.600000172853469849e-02,-2.000000141561031342e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.800000108778476715e-02,5.400000140070915222e-02,-5.600000172853469849e-02,-2.000000141561031342e-02
2.380000054836273193e-01,2.400000095367431641e-01,2.380000054836273193e-01,2.400000095367431641e-01,1.800000108778476715e-02,5.400000140070915222e-02,-5.600000172853469849e-02,-2.000000141561031342e-02
2.200000137090682983e-01,2.580000162124633789e-01,2.200000137090682983e-01,2.580000162124633789e-01,1.600000075995922089e-02,4.400000348687171936e-02,-4.600000381469726562e-02,-1.800000108778476715e-02
2.200000137090682983e-01,2.580000162124633789e-01,2.200000137090682983e-01,2.580000162124633789e-01,1.600000075995922089e-02,4.400000348687171936e-02,-4.600000381469726562e-02,-1.800000108778476715e-02
